Marca;Submarca;Modelo;Trans.;Comb.;Cilindros;Potencia (HP);Tamaño (L);Categoría
ACURA;RDX;2011;AUT;Gasolina;4;240;2,3;CAMIONETAS DE USO MULTIPLE (SUV)
ACURA;RDX;2012;AUT;Gasolina;4;240;2,3;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;TERRAIN;2011;AUT;Gasolina;6;264;3;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2017;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2018;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2014;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2014;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2015;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2015;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2016;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2016;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2017;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX60;2017;CVT;Gasolina;6;265;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;OUTLANDER;2011;AUT;Gasolina;6;220;3;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;OUTLANDER;2012;AUT;Gasolina;6;220;3;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;OUTLANDER;2013;AUT;Gasolina;6;220;3;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;TERRAIN;2016;AUT;Gasolina;6;301;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;TERRAIN;2016;AUT;Gasolina;6;301;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X3;2011;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X3;2013;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X3;2016;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;H100;2014;MAN;Gasolina;4;174;2,4;CAMIONETAS DE USO MULTIPLE (SUV)
MERCEDES;GLC 300;2016;AUT;Gasolina;4;245;2;CAMIONETAS DE USO MULTIPLE (SUV)
MERCEDES;GLC 300;2018;AUT;Gasolina;4;245;2;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X3;2012;AUT;Gasolina;6;258;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X3;2012;MAN;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;MKX;2017;AUT;Gasolina;6;335;2,7;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2013;TIP;Gasolina;6;300;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2011;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2012;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2013;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2016;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2016;TIPT;Gasolina;6;420;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2017;TIPT;Gasolina;6;420;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X3;2017;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X5;2017;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X6;2017;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;H100;2012;MAN;Gasolina;4;128;2,4;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;H100;2013;MAN;Gasolina;4;128;2,4;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X5;2016;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X6;2016;AUT;Gasolina;6;306;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X4;2016;AUT;Gasolina;6;360;3;CAMIONETAS DE USO MULTIPLE (SUV)
ACURA;ZDX;2011;AUT;Gasolina;6;304;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2011;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2012;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2012;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
ACURA;ZDX;2012;AUT;Gasolina;6;304;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2013;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2013;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2014;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;FJ CRUISER;2014;AUT;Gasolina;6;260;4;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2015;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X4;2017;AUT;Gasolina;6;360;3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X5;2017;AUT;Gasolina;8;575;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2012;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MERCEDES;GLK350;2013;AUT;Gasolina;6;302;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2011;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2011;AUT;Gasolina;6;286;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2012;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2013;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2013;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2014;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2015;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2014;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2016;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2016;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;MONTERO;2011;AUT;Gasolina;6;197;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;TERRAIN;2013;AUT;Gasolina;6;301;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;TERRAIN;2015;AUT;Gasolina;6;301;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;TERRAIN;2014;AUT;Gasolina;6;301;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MAZDA;CX-9;2012;AUT;Gasolina;6;273;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
MAZDA;CX9;2014;AUT;Gasolina;6;273;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2015;TIPTRONIC;Gasolina;6;300;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MERCEDES;GLK350;2014;AUT;Gasolina;6;302;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2016;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2016;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2016;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2014;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2015;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2014;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;FX37;2013;AUT;Gasolina;6;327;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX70;2014;AUT;Gasolina;6;327;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX70;2015;AUT;Gasolina;6;324;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;QX70;2016;AUT;Gasolina;6;324;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;WRANGLER;2012;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;WRANGLER;2013;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;CAPTIVA;2013;AUT;Gasolina;6;264;3;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2016;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2016;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2016;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;MKX;2011;AUT;Gasolina;6;305;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2011;AUT;Gasolina;6;286;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2012;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
SUBARU;TRIBECA;2012;CVT;Gasolina;6;256;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2013;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2013;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2015;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2015;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2014;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;ACADIA;2014;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
VW;TOUAREG;2016;TIPTRONIC;Gasolina;8;360;4,2;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;CAPTIVA SPORT;2011;AUT;Gasolina;6;257;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2016;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2015;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;SRX;2014;AUT;Gasolina;6;308;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MAZDA;CX-9;2011;AUT;Gasolina;6;274;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;SIENNA;2012;AUT;Gasolina;6;266;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
INFINITI;FX35;2012;AUT;Gasolina;6;303;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;SIENNA;2013;AUT;Gasolina;6;266;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;SIENNA;2014;AUT;Gasolina;6;266;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
MAZDA;CX9;2015;AUT;Gasolina;6;273;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
VW;TOUAREG;2015;TIPTRONIC;Gasolina;8;360;4,2;CAMIONETAS DE USO MULTIPLE (SUV)
VW;TOUAREG;2017;TIPT;Gasolina;8;360;4,2;CAMIONETAS DE USO MULTIPLE (SUV)
CHRYSLER;TOWN & COUNTRY;2011;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;MONTERO;2014;AUT;Gasolina;6;223;3;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPEDITION;2017;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2016;TIPT;Gasolina;6;440;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2017;TIPT;Gasolina;6;440;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2011;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2012;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
AUDI;Q7;2015;TIPTRONIC;Gasolina;6;333;3;CAMIONETAS DE USO MULTIPLE (SUV)
VW;TOUAREG;2016;TIPT;Gasolina;6;280;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
VW;TOUAREG;2017;TIPT;Gasolina;6;280;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2015;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2014;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2012;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2012;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2013;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2013;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2011;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;JOURNEY;2011;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2013;TIP;Gasolina;8;400;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2013;TIP;Gasolina;8;420;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2017;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2018;AUT;Gasolina;6;290;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;MONTERO;2011;AUT;Gasolina;6;247;3,8;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;MONTERO;2012;AUT;Gasolina;6;247;3,8;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;MONTERO;2013;AUT;Gasolina;6;247;3,8;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;HIGHLANDER;2014;AUT;Gasolina;6;270;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;HIGHLANDER;2014;AUT;Gasolina;6;270;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;LIBERTY;2011;AUT;Gasolina;6;210;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2015;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2015;TIPTRONIC;Gasolina;8;400;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2015;TIPTRONIC;Gasolina;8;420;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EDGE;2015;AUT;Gasolina;6;280;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER;2017;AUT;Gasolina;6;305;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPLORER INTERCEPTOR;2018;AUT;Gasolina;6;305;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;CHEROKEE;2014;AUT;Gasolina;6;271;3,2;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;DURANGO;2014;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;DURANGO;2014;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;GRAND CHEROKEE;2014;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;GRAND CHEROKEE;2014;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;DURANGO;2012;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;DURANGO;2013;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2015;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
MAZDA;CX-9;2011;AUT;Gasolina;6;274;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;CHEROKEE;2015;AUT;Gasolina;6;271;3,2;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;WRANGLER;2015;MAN;Gasolina;6;285;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;WRANGLER;2014;MAN;Gasolina;6;285;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
DODGE;DURANGO;2015;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2016;TIPT;Gasolina;8;520;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2016;TIPT;Gasolina;8;570;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;WRANGLER;2016;MAN;Gasolina;6;285;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2017;TIPT;Gasolina;8;520;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2017;TIPT;Gasolina;8;570;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
HYUNDAI;SANTA FE;2017;AUT;Gasolina;4;190;2,4;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;EXPRESS;2011;AUT;Gasolina;6;195;4,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;EXPRESS;2014;AUT;Gasolina;6;195;4,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;EXPRESS;2013;AUT;Gasolina;6;195;4,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TRAVERSE;2017;AUT;Gasolina;6;281;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2015;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;GRAND CHEROKEE;2011;AUT;Gasolina;6;280;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;GRAND CHEROKEE;2012;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;GRAND CHEROKEE;2013;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
MITSUBISHI;MONTERO;2016;AUT;Gasolina;6;247;3,8;CAMIONETAS DE USO MULTIPLE (SUV)
JEEP;GRAND CHEROKEE;2015;AUT;Gasolina;6;290;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;PATHFINDER;2011;AUT;Gasolina;6;266;4;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;PATHFINDER;2012;AUT;Gasolina;6;266;4;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X5;2016;AUT;Gasolina;8;575;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;MKX;2014;AUT;Gasolina;6;305;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;MKX;2014;AUT;Gasolina;6;305;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;MKX;2015;AUT;Gasolina;6;305;3,7;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2014;AUT;Gasolina;8;320;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2014;AUT;Gasolina;8;320;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;ESCALADE;2016;AUT;Gasolina;8;425;6,2;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;YUKON;2016;AUT;Gasolina;8;420;6,2;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;NAVIGATOR;2016;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPEDITION;2016;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPEDITION;2016;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPEDITION;2016;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2015;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;ESCALADE SUV;2017;AUT;Gasolina;8;425;6,2;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;YUKON;2017;AUT;Gasolina;8;425;6,2;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2016;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;TAHOE;2017;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;HIGHLANDER;2011;AUT;Gasolina;6;270;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;HIGHLANDER;2012;AUT;Gasolina;6;270;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
TOYOTA;HIGHLANDER;2013;AUT;Gasolina;6;270;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2014;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2015;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2016;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2017;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X6;2016;AUT;Gasolina;8;575;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X5;2017;AUT;Gasolina;8;450;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
BUICK;ENCLAVE;2017;AUT;Gasolina;6;288;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2014;AUT;Gasolina;8;320;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X5;2016;AUT;Gasolina;8;450;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
GMC;YUKON;2015;AUT;Gasolina;8;420;6,2;CAMIONETAS DE USO MULTIPLE (SUV)
LINCOLN;NAVIGATOR;2016;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
CHRYSLER;TOWN & COUNTRY;2014;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHRYSLER;TOWN & COUNTRY;2014;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHRYSLER;TOWN & COUNTRY;2014;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CHRYSLER;TOWN & COUNTRY;2014;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X6;2016;AUT;Gasolina;8;450;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
CHRYSLER;TOWN & COUNTRY;2016;AUT;Gasolina;6;283;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
FORD;EXPEDITION;2016;AUT;Gasolina;6;365;3,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2014;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2015;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2016;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
NISSAN;URVAN;2017;MAN;Gasolina;4;145;2,5;CAMIONETAS DE USO MULTIPLE (SUV)
BMW;X6;2017;AUT;Gasolina;8;450;4,4;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2013;TIP;Gasolina;8;500;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2013;TIP;Gasolina;8;550;4,8;CAMIONETAS DE USO MULTIPLE (SUV)
CHEVROLET;SUBURBAN;2015;AUT;Gasolina;8;355;5,3;CAMIONETAS DE USO MULTIPLE (SUV)
PORSCHE;CAYENNE;2014;TIPTRONIC;Gasolina;6;300;3,6;CAMIONETAS DE USO MULTIPLE (SUV)
CADILLAC;ESCALADE;2016;AUT;Gasolina;8;425;6,2;CAMIONETAS DE USO MULTIPLE (SUV)
